stfips,county_name,state,cat_rucc,air_EQI_22July2013,water_EQI_22July2013,land_EQI_22July2013,sociod_EQI_22July2013,built_EQI_22July2013,EQI_22July2013,RUCC1_air_EQI_22July2013,RUCC1_water_EQI_22July2013,RUCC1_land_EQI_22July2013,RUCC1_sociod_EQI_22July2013,RUCC1_built_EQI_22July2013,RUCC1_EQI_22July2013,RUCC2_air_EQI_22July2013,RUCC2_water_EQI_22July2013,RUCC2_land_EQI_22July2013,RUCC2_sociod_EQI_22July2013,RUCC2_built_EQI_22July2013,RUCC2_EQI_22July2013,RUCC3_air_EQI_22July2013,RUCC3_water_EQI_22July2013,RUCC3_land_EQI_22July2013,RUCC3_sociod_EQI_22July2013,RUCC3_built_EQI_22July2013,RUCC3_EQI_22July2013,RUCC4_air_EQI_22July2013,RUCC4_water_EQI_22July2013,RUCC4_land_EQI_22July2013,RUCC4_sociod_EQI_22July2013,RUCC4_built_EQI_22July2013,RUCC4_EQI_22July2013
50023,Washington County,VT,2,0.25934,0.9316892,0.2865556,0.9607164,1.496239,1.25757,,,,,,,-0.386026,0.7837633,0.2520972,1.067201,1.804574,1.2545,,,,,,,,,,,,
50025,Windham County,VT,3,0.298541,0.9734954,0.4641284,0.4919814,1.616901,1.192882,,,,,,,,,,,,,0.7886431,0.9332653,0.569681,1.232218,1.690686,1.696983,,,,,,
50027,Windsor County,VT,3,0.1134715,0.8880798,0.3188949,0.9189011,1.199783,1.083625,,,,,,,,,,,,,0.492572,0.8554531,0.4394881,1.492616,1.062536,1.59224,,,,,,
51001,Accomack County,VA,3,-0.3585061,-0.3725309,0.5539356,-0.5845458,-0.3387245,-0.3878373,,,,,,,,,,,,,-0.2293423,-0.4194991,0.5965589,-0.2844004,-0.8203061,-0.2252906,,,,,,
51003,Albemarle County,VA,1,0.747013,-0.2959955,0.8777759,1.984215,0.428121,1.365513,-0.0623589,-0.3620135,0.7847492,-1.227551,0.1485187,0.7749891,,,,,,,,,,,,,,,,,,
51005,Alleghany County,VA,3,-0.1243985,-1.47234,0.5857379,0.5519289,0.40479,0.2022686,,,,,,,,,,,,,0.0936338,-1.616395,0.7245255,0.870226,0.2496821,0.5146481,,,,,,
51007,Amelia County,VA,1,-0.0149692,-1.530282,-0.0341675,0.2933168,-0.9305958,-0.528081,-1.346752,-1.560978,-0.1370014,-0.3959729,-1.17275,-1.378369,,,,,,,,,,,,,,,,,,
51009,Amherst County,VA,1,0.6876239,-1.472547,0.5113025,0.5438003,-0.3042674,0.2036474,-0.1817608,-1.501253,0.2892483,-0.2209274,-0.451635,-0.4297706,,,,,,,,,,,,,,,,,,
51011,Appomattox County,VA,1,0.1376132,-1.50382,0.3744423,0.2691342,-1.096436,-0.4256717,-1.042458,-1.537748,0.2636307,-0.0469823,-1.432116,-1.225027,,,,,,,,,,,,,,,,,,
51013,Arlington County,VA,1,1.706251,-1.536214,-0.1501413,1.884945,1.305249,1.462219,1.422079,-1.558973,-0.6902043,-0.5393046,1.360109,1.047521,,,,,,,,,,,,,,,,,,
51015,Augusta County,VA,2,0.2467716,-1.471985,0.4213695,1.345848,-0.9161609,0.1095432,,,,,,,-0.6501129,-1.533476,0.3344035,1.591056,-2.545019,-0.5215142,,,,,,,,,,,,
51017,Bath County,VA,4,-0.7335575,-0.3706737,0.2775763,-0.1816131,-3.212623,-1.486629,,,,,,,,,,,,,,,,,,,0.5035414,-0.1582447,0.2655597,0.6795834,-1.944731,-0.4851309
51019,Bedford County,VA,1,0.5236194,-0.3058242,0.2671359,1.30095,-0.99116,0.3374566,-0.4458342,-0.3685622,0.1839168,-1.153438,-1.354919,-0.4111777,,,,,,,,,,,,,,,,,,
51021,Bland County,VA,4,-0.1982388,-1.527284,-0.0486794,-0.3762817,-1.45731,-1.04367,,,,,,,,,,,,,,,,,,,1.083949,-1.26878,-0.0193539,0.1515647,-1.036273,-0.2703753
51023,Botetourt County,VA,1,0.372687,-0.3638832,0.3379765,1.726444,-1.205674,0.3786043,-0.6596456,-0.4212542,0.251335,-1.655373,-1.631225,-0.4270594,,,,,,,,,,,,,,,,,,
51025,Brunswick County,VA,3,-0.230109,-0.2983317,-0.3856539,-0.6434012,-0.9658338,-0.8415911,,,,,,,,,,,,,-0.0898451,-0.3372666,-0.3239572,-0.5772164,-1.754101,-0.9165951,,,,,,
51027,Buchanan County,VA,4,-0.0835709,-1.523968,-0.1804017,-1.602658,-0.697172,-1.232992,,,,,,,,,,,,,,,,,,,1.305913,-1.266276,-0.1536494,-1.410858,-0.1045722,-0.7788329
51029,Buckingham County,VA,4,-0.2252657,-1.518461,0.1577833,-0.7189395,-2.875039,-1.641055,,,,,,,,,,,,,,,,,,,1.060834,-1.245095,0.199027,-0.5065171,-1.840394,-0.8438408
51031,Campbell County,VA,1,0.7096311,-1.496524,0.2551605,0.5560621,-0.9249048,-0.0856529,-0.1507413,-1.529079,0.188278,-0.4274523,-1.307462,-0.7746388,,,,,,,,,,,,,,,,,,
51033,Caroline County,VA,1,0.1650503,0.0430546,-0.389431,0.6325879,-0.6263872,-0.0283957,-0.999835,-0.0144634,-0.544227,-0.4890884,-1.00315,-0.8455115,,,,,,,,,,,,,,,,,,
51035,Carroll County,VA,3,0.1258953,0.1320038,0.265317,-0.3511681,-0.7009057,-0.2469736,,,,,,,,,,,,,0.4602184,0.0860676,0.2998487,-0.2531805,-0.900326,-0.1940729,,,,,,
51036,Charles City Coun,VA,1,0.450523,-1.535651,-0.4420896,0.4263673,-1.370983,-0.5896069,-0.6290184,-1.56639,-0.6194429,-0.3409212,-1.650648,-1.407029,,,,,,,,,,,,,,,,,,
51037,Charlotte County,VA,4,-0.3254176,-0.90926,-0.0527785,-0.68679,-0.6729091,-0.8067712,,,,,,,,,,,,,,,,,,,0.9662864,-0.5920256,0.0183325,-0.5030664,-0.0646375,-0.1323166
51041,Chesterfield Coun,VA,1,1.355309,-1.532063,-0.2855064,2.413419,-0.1312131,0.982662,0.8011583,-1.560912,-0.4339356,-1.955113,-0.3770221,0.3704792,,,,,,,,,,,,,,,,,,
51043,Clarke County,VA,1,0.4272385,0.0753924,0.7485726,1.694255,-0.6792845,0.7736272,-0.6220832,0.0203366,0.6796324,-1.236757,-0.9897939,0.0486193,,,,,,,,,,,,,,,,,,
51045,Craig County,VA,1,-0.0830913,-1.52068,-0.0915703,0.4466076,-1.902796,-0.8610494,-1.412907,-1.544764,-0.3318893,-0.1953162,-1.984103,-1.799695,,,,,,,,,,,,,,,,,,
51047,Culpeper County,VA,3,0.0931627,-0.4733617,0.8580355,1.015682,-0.0010923,0.5714248,,,,,,,,,,,,,0.4396398,-0.603981,0.9531278,1.415361,-0.3700343,0.944701,,,,,,
51049,Cumberland County,VA,1,-0.2320233,0.7198865,0.2609032,-0.2511363,-0.8614889,-0.2828675,-1.678325,0.6338242,0.1518199,0.4380436,-1.286208,-1.111694,,,,,,,,,,,,,,,,,,
51051,Dickenson County,VA,4,-0.1203579,-1.513966,-0.4156452,-1.204249,-1.09753,-1.302519,,,,,,,,,,,,,,,,,,,1.202396,-1.248304,-0.3198744,-1.106807,-0.254469,-0.7754828
51053,Dinwiddie County,VA,1,0.7010912,-0.343349,-0.1466994,0.8166643,-1.705467,-0.168395,-0.2334913,-0.404455,-0.2671252,-0.5536735,-2.150913,-0.939208,,,,,,,,,,,,,,,,,,
51057,Essex County,VA,4,0.0055118,-1.53616,-0.4832399,0.4418798,0.896817,0.0746984,,,,,,,,,,,,,,,,,,,1.33281,-1.274035,-0.3395808,0.8650203,1.028978,0.7924787
51059,Fairfax County,VA,1,1.436633,0.1094859,0.4174212,3.309,0.7988928,2.196357,1.002994,0.0515822,0.1390608,-2.312852,0.7063487,1.69356,,,,,,,,,,,,,,,,,,
51061,Fauquier County,VA,1,0.4650075,-0.3107218,0.8927489,2.537836,0.4631557,1.493391,-0.5426106,-0.3713087,0.8270388,-2.03763,0.2718276,0.8267962,,,,,,,,,,,,,,,,,,
51063,Floyd County,VA,4,-0.0806694,-0.372423,0.2592432,-0.0060963,-2.003915,-0.7572731,,,,,,,,,,,,,,,,,,,1.241406,-0.1617335,0.2699397,0.310742,-1.07318,0.0176352
51065,Fluvanna County,VA,1,0.0033983,-1.380543,0.6125011,1.420562,-1.94586,-0.2509959,-1.278276,-1.415268,0.4426757,-1.391749,-2.506228,-1.159959,,,,,,,,,,,,,,,,,,
51067,Franklin County,VA,1,0.3084584,1.042921,0.2101491,0.5261304,-0.7572042,0.2878626,-0.7894524,0.954342,0.1704962,-0.1472706,-1.074702,-0.4524544,,,,,,,,,,,,,,,,,,
51069,Frederick County,VA,1,0.8716344,-0.3176828,0.5632613,1.533896,-0.4742714,0.81644,0.0821833,-0.3726639,0.5051035,-1.187559,-0.8176509,0.1862895,,,,,,,,,,,,,,,,,,
51071,Giles County,VA,1,0.3072009,0.8356389,0.2286985,0.2416252,0.2116017,0.4972129,-0.7768103,0.7592152,0.0925697,0.1008484,0.0010802,-0.1688876,,,,,,,,,,,,,,,,,,
51073,Gloucester County,VA,1,0.4823458,-1.53447,-0.3341231,1.268332,-0.5431815,0.075557,-0.5390338,-1.564459,-0.5518518,-0.9538682,-0.877998,-0.7046112,,,,,,,,,,,,,,,,,,
51075,Goochland County,VA,1,0.286938,0.0842323,0.0251342,1.772815,-0.8332558,0.4988913,-0.8425132,0.0219266,-0.1717703,-1.718117,-1.2954,-0.3199532,,,,,,,,,,,,,,,,,,
51077,Grayson County,VA,4,-0.209142,-1.463506,0.3272805,-0.5640593,-2.16634,-1.260703,,,,,,,,,,,,,,,,,,,1.119327,-1.200454,0.3541945,-0.2947061,-1.217465,-0.4491374
51079,Greene County,VA,1,-0.0798897,-1.480159,0.5941409,1.073558,-1.752956,-0.3666044,-1.337346,-1.508891,0.4346005,-0.8831827,-2.178008,-1.269057,,,,,,,,,,,,,,,,,,
51081,Greensville Count,VA,3,0.0497638,-1.537133,-0.7112985,-0.4054991,-0.6332307,-0.854934,,,,,,,,,,,,,0.3162918,-1.681347,-0.6710797,-0.4002071,-1.084489,-1.011526,,,,,,
51083,Halifax County,VA,3,0.446313,0.3380812,0.1152962,-0.4356001,-0.28377,-0.0188955,,,,,,,,,,,,,0.9667585,0.288123,0.13764,-0.1840994,-0.6834804,0.015779,,,,,,
51085,Hanover County,VA,1,1.124521,1.026899,-0.561764,2.69196,-0.1538199,1.403792,0.4375196,0.9345468,-0.6753712,-2.314756,-0.3877365,0.7348649,,,,,,,,,,,,,,,,,,
51087,Henrico County,VA,1,1.450737,0.121388,-0.6075972,1.805567,0.3642862,1.183863,0.9438326,0.0609134,-0.7925057,-1.124011,0.2065715,0.6390249,,,,,,,,,,,,,,,,,,
51089,Henry County,VA,2,0.6817664,-1.461974,0.2752091,-0.0600262,-0.811368,-0.2780228,,,,,,,0.3955782,-1.521138,0.2656912,-0.078376,-2.56028,-1.054163,,,,,,,,,,,,
51091,Highland County,VA,4,-1.022697,-1.517336,-0.0653908,-0.6466891,-1.50009,-1.453221,,,,,,,,,,,,,,,,,,,0.1782415,-1.256436,-0.0125965,0.233969,-0.6222278,-0.4665574
51093,Isle of Wight Cou,VA,1,0.4541219,-1.490367,-0.8046939,1.325729,-0.1268454,0.1163772,-0.6101876,-1.518118,-0.9853796,-0.9876254,-0.2954945,-0.6774518,,,,,,,,,,,,,,,,,,
51095,James City County,VA,1,0.7485837,-0.3722309,-0.5787229,2.227341,1.023322,1.255738,-0.100914,-0.4316597,-0.7839348,-1.616308,1.001231,0.590991,,,,,,,,,,,,,,,,,,
51097,King and Queen Co,VA,1,0.0737669,-1.534772,-0.4613835,0.0727694,-3.617738,-1.679208,-1.18181,-1.564495,-0.5990658,-0.1765078,-4.267253,-2.711451,,,,,,,,,,,,,,,,,,
51099,King George Count,VA,4,0.3520796,0.0731992,-0.654772,1.156816,-0.922295,0.0617549,,,,,,,,,,,,,,,,,,,1.767004,0.3075685,-0.4650128,1.806418,-0.322502,0.7248285
51101,King William Coun,VA,1,0.860549,-1.536498,-0.4001127,1.22116,-1.002692,0.0034564,-0.0065713,-1.566376,-0.513176,-1.133677,-1.400417,-0.7318704,,,,,,,,,,,,,,,,,,
51103,Lancaster County,VA,4,-0.2612555,0.0753283,-0.4462596,0.1440531,0.2937355,-0.0392496,,,,,,,,,,,,,,,,,,,1.022078,0.3086031,-0.3062878,0.7526908,0.8724009,0.6071255
51105,Lee County,VA,4,0.1093721,-1.497184,0.6192084,-1.296311,-0.8063545,-0.8602802,,,,,,,,,,,,,,,,,,,1.466932,-1.231148,0.6678706,-1.246916,-0.1786632,-0.3048581
51107,Loudoun County,VA,1,1.207108,0.1666767,0.9439291,3.531119,0.7711679,2.348695,0.6216695,0.1102584,0.845347,-2.801934,0.6203387,1.826295,,,,,,,,,,,,,,,,,,
51109,Louisa County,VA,1,-0.0790948,-0.1868221,0.0914384,0.6873516,-1.057479,-0.1586131,-1.384273,-0.2542018,-0.0821236,-0.4172505,-1.534414,-1.024566,,,,,,,,,,,,,,,,,,
51111,Lunenburg County,VA,4,-0.2894287,0.0905727,-0.2304064,-0.7049106,-1.543701,-0.9798979,,,,,,,,,,,,,,,,,,,0.9996481,0.333952,-0.1259708,-0.6025231,-0.6474374,-0.3893776
51113,Madison County,VA,4,-0.3923999,-1.518422,0.5406654,0.570716,-1.172276,-0.4790522,,,,,,,,,,,,,,,,,,,0.8947443,-1.244417,0.5933982,1.027032,-0.4889795,0.6026718
51115,Mathews County,VA,1,-0.0394738,-0.3635524,-0.2644644,0.9605821,-0.9402133,-0.1297476,-1.335741,-0.4206273,-0.6150152,-0.6765344,-1.301647,-1.017103,,,,,,,,,,,,,,,,,,
51117,Mecklenburg Count,VA,3,0.0336896,-0.3177953,-0.1524304,-0.6733043,0.6235427,-0.1214009,,,,,,,,,,,,,0.3275454,-0.3573064,-0.1236561,-0.2885588,0.6984994,-0.0043025,,,,,,
51119,Middlesex County,VA,4,-0.1087682,-1.543015,-0.2724887,-0.0252861,-1.229992,-0.8605757,,,,,,,,,,,,,,,,,,,1.193698,-1.280045,-0.1583359,0.7397788,-0.4767342,-0.0851934
51121,Montgomery County,VA,1,0.9270338,-1.430048,0.6206119,0.0106536,0.4376234,0.3912763,0.2177862,-1.449861,0.5661685,0.9517809,0.2501502,-0.1150352,,,,,,,,,,,,,,,,,,
51125,Nelson County,VA,1,-0.0938092,-0.3139159,0.8014706,0.0614748,-0.4038615,0.0082455,-1.408666,-0.3779125,0.6706285,0.4999641,-0.7226526,-0.7440855,,,,,,,,,,,,,,,,,,
51127,New Kent County,VA,1,0.4870315,-0.3376902,-0.5220004,1.498111,-0.5309145,0.3418861,-0.5612254,-0.3996342,-0.7275079,-1.486707,-0.8661494,-0.4479741,,,,,,,,,,,,,,,,,,
51131,Northampton Count,VA,4,-0.5699663,-0.3611493,0.2658212,-0.7712101,0.3107662,-0.3749161,,,,,,,,,,,,,,,,,,,0.6364732,-0.1440658,0.3209731,-0.5055256,0.6250417,0.32133
51133,Northumberland Co,VA,4,-0.5311012,0.3117233,-0.4237636,0.2200886,-0.0158158,-0.166266,,,,,,,,,,,,,,,,,,,0.7274079,0.5747705,-0.2954247,1.027951,0.6117207,0.5779817
51135,Nottoway County,VA,3,-0.0896186,-0.8900994,-0.1138908,-0.6004865,-0.5939681,-0.676158,,,,,,,,,,,,,0.1467469,-1.02981,-0.0334075,-0.4358256,-1.033748,-0.7124765,,,,,,
51137,Orange County,VA,3,-0.0186765,0.7702768,0.5732023,1.11445,-0.6190932,0.4993697,,,,,,,,,,,,,0.2631128,0.727472,0.6237739,1.409447,-1.073691,0.8472114,,,,,,
51139,Page County,VA,3,-0.0477766,-0.3273227,0.6420143,0.1239895,-0.7320921,-0.1181106,,,,,,,,,,,,,0.2213258,-0.3604814,0.7477335,0.3154303,-0.9182061,0.0476008,,,,,,
51141,Patrick County,VA,4,-0.0398289,-1.523199,0.4923287,-0.6238292,-0.9523528,-0.748042,,,,,,,,,,,,,,,,,,,1.303345,-1.26272,0.4738843,-0.292268,-0.2045174,-0.0238959
51143,Pittsylvania Coun,VA,1,0.4753735,0.1960583,0.1199998,0.2020954,-1.327799,-0.1696663,-0.5573201,0.1295228,0.1031142,0.0542175,-1.675194,-0.9149749,,,,,,,,,,,,,,,,,,
51145,Powhatan County,VA,1,0.2082857,-1.095343,-0.1856569,1.952192,-1.479469,0.0250167,-0.9804689,-1.124925,-0.3907018,-1.877106,-1.932751,-0.8853088,,,,,,,,,,,,,,,,,,
51147,Prince Edward Cou,VA,3,-0.1413289,-0.8270088,0.1732601,-0.8680069,0.4604273,-0.3212079,,,,,,,,,,,,,0.0353742,-0.9584503,0.2402206,-0.6108792,0.3187054,-0.2024417,,,,,,
51149,Prince George Cou,VA,1,1.010521,-1.540722,-0.782451,1.44942,-0.8069075,0.1071593,0.2403543,-1.568268,-0.9355291,-0.9752713,-1.124794,-0.6201835,,,,,,,,,,,,,,,,,,
51153,Prince William Co,VA,1,1.157177,0.0979233,0.4814218,2.881884,0.2669275,1.757341,0.5779263,0.039111,0.2912367,-2.208112,0.0705302,1.182136,,,,,,,,,,,,,,,,,,
51155,Pulaski County,VA,1,0.6069378,0.1033149,0.0805107,0.0381306,-0.7863086,-0.017963,-0.3012266,0.0556957,-0.0110848,0.4861918,-1.085345,-0.6975963,,,,,,,,,,,,,,,,,,
51157,Rappahannock Coun,VA,4,-0.2477349,-1.520833,0.4931194,0.8066697,-0.36441,-0.0579407,,,,,,,,,,,,,,,,,,,1.078091,-1.25563,0.5815588,1.56211,0.0309066,0.9849721
51159,Richmond County,VA,4,-0.1366763,0.0238962,-0.3385154,-0.3661377,-0.3428032,-0.402495,,,,,,,,,,,,,,,,,,,1.157964,0.2513192,-0.2421031,-0.1382255,0.1211481,0.1484014
51161,Roanoke County,VA,1,0.916299,0.0856543,0.412005,2.15126,0.6563638,1.513467,0.2289888,0.0327989,0.3247747,-1.703232,0.515671,0.9368704,,,,,,,,,,,,,,,,,,
51163,Rockbridge County,VA,3,-0.1796146,0.0948845,0.8027973,0.33429,-0.3714633,0.1716872,,,,,,,,,,,,,-0.0130374,0.0502967,0.9110054,0.5874652,-0.7075703,0.476347,,,,,,
51165,Rockingham County,VA,1,0.5292443,-1.469179,0.4733749,0.9588701,-1.020298,0.0369481,-0.4412944,-1.496064,0.5031355,-0.6209206,-1.383858,-0.6951113,,,,,,,,,,,,,,,,,,
51167,Russell County,VA,3,0.2538015,0.1805153,0.3164068,-0.7520894,-1.086004,-0.4727389,,,,,,,,,,,,,0.658181,0.1459391,0.4028624,-0.6902344,-1.596579,-0.5312293,,,,,,
51169,Scott County,VA,1,0.6110232,-0.3064274,0.2108769,-0.6203387,-0.2668287,-0.1203449,-0.3409651,-0.3673543,0.1744234,0.9488484,-0.5302982,-0.734071,,,,,,,,,,,,,,,,,,
51171,Shenandoah County,VA,3,0.1493431,0.0716418,0.5297759,0.667746,-0.262787,0.3733167,,,,,,,,,,,,,0.5412331,0.0214479,0.5889195,1.131939,-0.1069138,0.6418648,,,,,,
51173,Smyth County,VA,3,0.1931116,-1.063553,0.259096,-0.3178759,-0.2352223,-0.2673701,,,,,,,,,,,,,0.5868813,-1.221303,0.3577548,-0.000821,-0.7764906,-0.2233901,,,,,,
51175,Southampton Count,VA,3,0.0577439,0.0268989,-0.6563612,-0.2032025,0.0173966,-0.2291686,,,,,,,,,,,,,0.3494641,-0.031951,-0.6116663,-0.2076541,-0.3886594,-0.1882692,,,,,,
51177,Spotsylvania Coun,VA,1,0.5164656,-1.524888,-0.0749814,2.215759,0.1356877,0.7714232,-0.4341186,-1.551434,-0.2741952,-1.804935,-0.0799232,0.0259942,,,,,,,,,,,,,,,,,,
51179,Stafford County,VA,1,0.7408656,0.0701312,0.1035538,3.01851,-0.2011413,1.383673,-0.1002351,0.0114674,-0.0774502,-2.561571,-0.4103951,0.6588824,,,,,,,,,,,,,,,,,,
51181,Surry County,VA,1,0.1118991,-1.539352,-0.5679176,0.1983153,-1.666975,-0.9385443,-1.148738,-1.568815,-0.7250448,0.1786894,-2.04654,-1.846019,,,,,,,,,,,,,,,,,,
51183,Sussex County,VA,1,0.1458868,-1.488705,-0.6986341,-0.542778,-0.4577337,-0.7975255,-1.092943,-1.516837,-0.832967,0.9657246,-0.7275101,-1.598615,,,,,,,,,,,,,,,,,,
51185,Tazewell County,VA,3,0.1761703,-1.499675,-0.1232872,-0.4477635,0.2038508,-0.351624,,,,,,,,,,,,,0.5921345,-1.650567,-0.0157992,-0.3072712,0.2022472,-0.3405802,,,,,,
51187,Warren County,VA,1,0.7607339,0.0967678,0.7247726,0.9033822,0.3593918,0.9622844,-0.0129567,0.0377419,0.6127637,-0.4379883,0.1646733,0.4035876,,,,,,,,,,,,,,,,,,
51191,Washington County,VA,1,0.7140676,-1.062296,0.2873731,0.4495375,0.5694954,0.5092761,-0.166662,-1.082921,0.2020115,-0.100081,0.3973002,-0.0695341,,,,,,,,,,,,,,,,,,
51193,Westmoreland Coun,VA,3,0.1308306,-1.51201,-0.3087125,-0.2283947,-1.499844,-0.9572685,,,,,,,,,,,,,0.4692001,-1.664087,-0.2722821,-0.0098947,-1.43798,-1.159236,,,,,,
51195,Wise County,VA,3,0.3260894,-1.518613,-0.0558915,-0.6985503,0.170819,-0.3922028,,,,,,,,,,,,,0.7890427,-1.668861,0.0781021,-0.6064261,-0.2354544,-0.432626,,,,,,
51197,Wythe County,VA,3,0.0938739,-0.3142647,0.2947376,-0.0440132,0.2140018,0.1168933,,,,,,,,,,,,,0.4064685,-0.3495865,0.3850501,0.2231589,-0.1083431,0.313493,,,,,,
51199,York County,VA,1,0.9186993,-1.493778,-0.7901706,2.646729,-0.2330764,0.7492766,0.1454971,-1.521683,-1.04399,-2.211751,-0.5060825,-0.0045584,,,,,,,,,,,,,,,,,,
51510,Alexandria city,VA,1,1.613407,-1.538271,-0.5570561,1.378023,2.04282,1.390258,1.298703,-1.561888,-1.086413,-0.0205632,2.268083,0.9953563,,,,,,,,,,,,,,,,,,
51515,Bedford city,VA,1,1.184275,-1.53196,-0.6224952,-0.748996,0.9488649,0.0105949,0.5639793,-1.556083,-1.097989,1.677288,1.227639,-0.4695687,,,,,,,,,,,,,,,,,,
51520,Bristol city,VA,1,1.408463,-1.529614,-0.6173156,-0.2821256,1.018692,0.2949518,0.9798156,-1.553073,-0.9368273,0.9101568,0.986748,-0.1515134,,,,,,,,,,,,,,,,,,
51530,Buena Vista city,VA,3,0.4234659,-1.531276,0.4175595,0.1502851,-1.245396,-0.4188285,,,,,,,,,,,,,0.8877226,-1.680979,0.7272487,0.2630267,-1.451632,-0.4859152,,,,,,
51540,Charlottesville c,VA,1,1.224306,-1.532942,0.4025859,-0.2286742,2.470936,1.063085,0.6667078,-1.56591,0.0149427,1.289039,2.629658,0.745613,,,,,,,,,,,,,,,,,,
51550,Chesapeake city,VA,1,1.220573,-1.555348,0.3405474,1.592649,0.3396711,0.9625821,0.5879662,-1.582498,0.2148256,-1.069041,0.19737,0.429392,,,,,,,,,,,,,,,,,,
51560,Clifton Forge cit,VA,3,-0.1025246,-1.527668,0.5606797,-0.2503699,-6.060584,-2.467306,,,,,,,,,,,,,0.1710366,-1.675192,0.8250801,-0.150928,-8.04747,-3.105685,,,,,,
51570,Colonial Heights,VA,1,1.481805,-1.543598,-0.9947002,1.442746,1.038097,0.8806576,0.9893097,-1.569587,-1.51186,-0.9949893,1.285119,0.3581566,,,,,,,,,,,,,,,,,,
51580,Covington city,VA,3,0.8732674,-1.531245,-0.1491181,-0.1293788,1.168077,0.3512474,,,,,,,,,,,,,1.631408,-1.682699,0.0902449,-0.1669673,1.35428,0.4106587,,,,,,
51590,Danville city,VA,1,1.130585,-1.526666,-1.102725,-0.9363846,1.297708,-0.0857773,0.49383,-1.551778,-1.485289,1.810362,1.353745,-0.581099,,,,,,,,,,,,,,,,,,
51595,Emporia city,VA,3,0.9738767,-1.537792,-1.583505,-0.6335874,1.856238,0.0427701,,,,,,,,,,,,,1.734066,-1.700615,-1.344033,-0.5454375,2.058392,-0.089926,,,,,,
51600,Fairfax city,VA,1,1.350775,-1.533844,-0.3417183,2.646562,3.4853,2.370303,0.8726521,-1.556959,-0.866118,-1.798054,3.947298,1.984008,,,,,,,,,,,,,,,,,,
51610,Falls Church city,VA,1,1.45507,-1.537567,0.1222663,3.087327,3.883786,2.84909,1.013089,-1.56154,-0.4573801,-1.937432,4.375552,2.5272,,,,,,,,,,,,,,,,,,
51620,Franklin city,VA,3,0.8914062,-1.551537,-1.755958,-0.3894438,0.9636917,-0.2678436,,,,,,,,,,,,,1.638142,-1.709214,-1.492222,-0.2245575,0.207572,-0.4973785,,,,,,
51630,Fredericksburg ci,VA,1,1.00377,-1.541538,-0.5024434,-0.0828164,1.562788,0.457873,0.3506584,-1.566762,-0.9858509,1.341823,1.566015,-0.0357063,,,,,,,,,,,,,,,,,,
51640,Galax city,VA,3,0.7869734,-1.526002,-0.5282704,-0.5916167,1.501029,0.16057,,,,,,,,,,,,,1.493809,-1.682132,-0.316218,-0.4089049,1.920673,0.1657918,,,,,,
51650,Hampton city,VA,1,1.13552,-1.557598,-1.226329,0.6251816,0.2040678,0.0760268,0.4882879,-1.583408,-1.721522,0.1681192,0.0556274,-0.5590751,,,,,,,,,,,,,,,,,,
51660,Harrisonburg city,VA,1,1.223863,-1.527968,-0.5217797,-0.7078918,1.41269,0.2377235,0.7061134,-1.552592,-0.8398306,1.957142,1.51471,-0.1978327,,,,,,,,,,,,,,,,,,
51670,Hopewell city,VA,1,1.771418,-1.543024,-1.314937,-0.0779965,-0.0884071,-0.0999094,1.421279,-1.571936,-1.724397,0.7879003,-0.201391,-0.6023831,,,,,,,,,,,,,,,,,,
51678,Lexington city,VA,3,0.5535212,-1.53209,-4.99477,-0.1957461,2.009311,-0.8296211,,,,,,,,,,,,,1.146746,-1.681112,-4.80603,-0.0909109,2.857277,-1.298576,,,,,,
51680,Lynchburg city,VA,1,1.306741,-1.534292,-0.3341832,-0.0160749,1.496662,0.6133001,0.8229812,-1.560128,-0.6852112,0.8565465,1.559989,0.1875771,,,,,,,,,,,,,,,,,,
51683,Manassas city,VA,1,1.208317,-1.528021,-0.2076869,2.042578,0.7477908,1.131583,0.6606813,-1.553906,-0.6317906,-1.317527,0.7589647,0.5669076,,,,,,,,,,,,,,,,,,
51685,Manassas Park cit,VA,1,1.17744,-1.533408,-5.13645,1.66706,-2.192539,-1.466912,0.6192477,-1.556714,-5.74779,-1.47712,-2.265235,-2.570939,,,,,,,,,,,,,,,,,,
51690,Martinsville city,VA,2,1.148953,-1.53061,-0.2149553,-0.6894096,1.782407,0.4381726,,,,,,,1.448978,-1.596701,-0.0321068,-0.8136795,2.917873,0.2304325,,,,,,,,,,,,
51700,Newport News city,VA,1,1.174839,-1.546391,-1.386464,0.3897675,0.7042089,0.1390285,0.5390975,-1.572367,-1.878758,0.4967695,0.6122198,-0.45721,,,,,,,,,,,,,,,,,,
51710,Norfolk city,VA,1,1.456278,-1.55537,-0.6515626,-0.4898007,0.3239349,-0.0350958,0.9131196,-1.582949,-1.092473,1.555132,0.2286288,-0.5125201,,,,,,,,,,,,,,,,,,
51720,Norton city,VA,3,0.5793163,-1.520473,-0.3831255,-1.073613,3.024205,0.4991645,,,,,,,,,,,,,1.158424,-1.672165,-0.1628596,-0.9273782,3.491857,0.6953809,,,,,,
51730,Petersburg city,VA,1,1.477153,-1.545976,-1.131507,-0.8139689,1.287522,0.0666699,1.000869,-1.571615,-1.566292,1.667393,1.327693,-0.364499,,,,,,,,,,,,,,,,,,
51735,Poquoson city,VA,1,0.7534509,-1.556596,-1.401809,2.604922,-1.079221,0.1855712,-0.1211943,-1.582398,-1.950887,-2.206951,-1.087536,-0.7012223,,,,,,,,,,,,,,,,,,
